,Aayu Malun Khola Hydro-Electric Project,Apsuwa I HEP,Chujung Khola HEP,Dudhkoshi 10 HEP,Dudhkoshi-6 HEP,Ghunsa Khola HPP,Ghunsa-Tamor HPP,Hongu Khola HPP,Ikhuwa Khola HEP,Isuwa Khola Hydropower Project,Kabeli B - 1,Kabeli-3 HEP,Kabeli-A,Kasuwa Khola HPP,Lower Hewa,Lower Isuwa Khola HPP,Lower Solu Hydropower Project,Luja Khola HPP,Mewa khola HPP,Mewa Khola Hydropower project,Middle Hongu Khola B HPP,Middle Hongukhola A Hydropower Project,Middle Mewa HPP,Middle Tamor,Palun khola small Hydropower Project,Simbuwa Khola Hydroelectric Project,Solu Hydropower Project,Solu Khola (Dudha Koshi),Super Inkhu Khola,Tamor Khola-5 HEP,Upper Apsuwa HEP,Upper Barunkhola HEP,Upper Inkhu Khola HEP,Upper Isuwa,Upper Kabeli HPP,Upper Mewa Khola -A HPP,Upper Sankhuwa Khola HEP,Upper Simbuwa Khola HPP,Upper Tamor A HPP,Upper Tamor HEP,solar_site_0,solar_site_1,solar_site_2,solar_site_3,solar_site_4,solar_site_5,solar_site_6,solar_site_7,solar_site_8,solar_site_9,solar_site_10,solar_site_11,solar_site_12,solar_site_13,solar_site_14,solar_site_15,solar_site_16,solar_site_17,solar_site_18,solar_site_19
2019-12-17 07:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.1365953109072375,0.0965092402464065,0.109979633401222,0.0962128966223132,0.1365953109072375,0.0962128966223132,0.1129363449691991,0.0853909465020576,0.0853909465020576,0.1143151390319258,0.1091836734693877,0.1091836734693877,0.118488253319714,0.1063394683026584,0.1415571284125379,0.1121212121212121,0.1390268123138033,0.167311411992263,0.1492682926829268,0.1687321258341277
2019-12-17 08:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.3261977573904179,0.177618069815195,0.3146639511201629,0.2149437052200614,0.3261977573904179,0.2149437052200614,0.2279260780287474,0.2119341563786008,0.2119341563786008,0.2348094747682801,0.3051020408163265,0.3051020408163265,0.264555669050051,0.2576687116564417,0.3255813953488372,0.1696969696969697,0.3316782522343595,0.3588007736943907,0.3512195121951219,0.3689227836034318
2019-12-17 09:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.4689092762487258,0.3008213552361396,0.4042769857433808,0.2876151484135107,0.4689092762487258,0.2876151484135107,0.3223819301848049,0.3055555555555556,0.3055555555555556,0.2605561277033985,0.3653061224489796,0.3653061224489796,0.4606741573033708,0.3261758691206544,0.4701718907987866,0.2525252525252525,0.4846077457795432,0.5174081237911026,0.511219512195122,0.5081029551954243
2019-12-17 10:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.5800203873598369,0.2772073921971252,0.5631364562118126,0.3203684749232344,0.5800203873598369,0.3203684749232344,0.3747433264887063,0.338477366255144,0.338477366255144,0.3120494335736354,0.5102040816326531,0.5102040816326531,0.5914198161389173,0.3865030674846625,0.5995955510616785,0.3222222222222222,0.5948361469712016,0.597678916827853,0.6146341463414634,0.6434699714013346
2019-12-17 11:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.6309887869520897,0.3367556468172484,0.6272912423625254,0.3111566018423746,0.6309887869520897,0.3111566018423746,0.3336755646817248,0.3395061728395062,0.3395061728395062,0.3532440782698249,0.6316326530612245,0.6316326530612245,0.634320735444331,0.3353783231083844,0.6370070778564206,0.397979797979798,0.6444885799404171,0.660541586073501,0.624390243902439,0.6863679694947569
2019-12-17 12:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.6136595310907238,0.4209445585215606,0.6089613034623218,0.3654042988741044,0.6136595310907238,0.3654042988741044,0.3726899383983573,0.360082304526749,0.360082304526749,0.4335736354273944,0.6153061224489796,0.6153061224489796,0.6149131767109295,0.3445807770961145,0.6117290192113246,0.6191919191919192,0.6206554121151936,0.6305609284332688,0.6195121951219512,0.6596758817921831
2019-12-17 13:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.5219164118246687,0.2987679671457905,0.5224032586558045,0.390992835209826,0.5219164118246687,0.390992835209826,0.3870636550308008,0.2921810699588477,0.2921810699588477,0.3388259526261586,0.5224489795918368,0.5224489795918368,0.5240040858018387,0.3476482617586912,0.4994944388270981,0.5292929292929293,0.5312810327706058,0.5367504835589942,0.5570731707317074,0.5691134413727359
2019-12-17 14:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.3751274209989806,0.297741273100616,0.3747454175152749,0.31525076765609,0.3751274209989806,0.31525076765609,0.2330595482546201,0.2078189300411522,0.2078189300411522,0.2049433573635427,0.3755102040816326,0.3755102040816326,0.3758937691521961,0.2607361963190184,0.3771486349848331,0.3828282828282828,0.3853028798411122,0.3878143133462282,0.4078048780487804,0.4213536701620591
2019-12-17 15:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.1865443425076452,0.1149897330595482,0.1812627291242362,0.1535312180143296,0.1865443425076452,0.1535312180143296,0.1201232032854209,0.1018518518518518,0.1018518518518518,0.1029866117404737,0.1857142857142857,0.1857142857142857,0.1910112359550561,0.0961145194274028,0.1951466127401415,0.202020202020202,0.2045680238331678,0.2030947775628626,0.2195121951219512,0.2316491897044804
2019-12-17 16:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.0071355759429153,0.0030800821355236,0.0071283095723014,0.0040941658137154,0.0071355759429153,0.0040941658137154,0.0030800821355236,0.0041152263374485,0.0041152263374485,0.0030895983522142,0.0061224489795918,0.0061224489795918,0.0051072522982635,0.0040899795501022,0.0050556117290192,0.0101010101010101,0.0079443892750744,0.0058027079303675,0.0078048780487804,0.0085795996186844
2019-12-17 17:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17 18:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17 19:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17 20:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17 21:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17 22:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-17 23:00:00,1.0,1.0,0.8623861366902678,1.0,1.0,0.9418288953857928,0.9418288953857928,1.0,0.9332561215179588,1.0,0.9957572321039588,0.7664508221102246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.950711097790713,0.9759351998487984,0.9662305869097406,0.9418106043673012,1.0,1.0,1.0,0.8806142778059514,1.0,0.9943163784126898,1.0,1.0,0.7748087788887786,0.950711097790713,1.0,0.8407860877782112,0.9759351998487984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18 00:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18 01:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18 02:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18 03:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18 04:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18 05:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18 06:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.0,0.0010266940451745,0.0,0.0010235414534288,0.0,0.0010235414534288,0.0010266940451745,0.0010288065843621,0.0010288065843621,0.0010298661174047,0.0,0.0,0.0,0.0010224948875255,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18 07:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.1213047910295616,0.1437371663244353,0.1140529531568228,0.142272262026612,0.1213047910295616,0.142272262026612,0.1365503080082135,0.1440329218106996,0.1440329218106996,0.1555097837281153,0.1255102040816326,0.1255102040816326,0.1348314606741573,0.1482617586912065,0.1456016177957532,0.1343434343434343,0.1420059582919563,0.172147001934236,0.1590243902439024,0.1734985700667302
2019-12-18 08:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.3170234454638124,0.3439425051334702,0.2657841140529531,0.3367451381780962,0.3170234454638124,0.3367451381780962,0.3285420944558521,0.3436213991769547,0.3436213991769547,0.349124613800206,0.3173469387755102,0.3173469387755102,0.330949948927477,0.3445807770961145,0.339737108190091,0.3282828282828283,0.3356504468718967,0.3704061895551257,0.3541463414634146,0.3784556720686368
2019-12-18 09:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.4852191641182466,0.502053388090349,0.4826883910386965,0.4964176049129989,0.4852191641182466,0.4964176049129989,0.5,0.5020576131687243,0.5020576131687243,0.5036045314109165,0.4908163265306122,0.4908163265306122,0.4923391215526047,0.5051124744376279,0.4994944388270981,0.4898989898989899,0.4965243296921549,0.5338491295938105,0.5141463414634146,0.5185891325071497
2019-12-18 10:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.5983690112130479,0.6078028747433265,0.5967413441955194,0.6049129989764586,0.5983690112130479,0.6049129989764586,0.6078028747433265,0.6080246913580247,0.6080246913580247,0.6138002059732235,0.6,0.6,0.6016343207354443,0.6124744376278118,0.6086956521739131,0.6,0.605759682224429,0.6411992263056093,0.6204878048780488,0.6301239275500476
2019-12-18 11:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.6371049949031601,0.648870636550308,0.6415478615071283,0.6479017400204709,0.6371049949031601,0.6479017400204709,0.6529774127310062,0.6491769547325102,0.6491769547325102,0.6539649845520082,0.6448979591836734,0.6448979591836734,0.6414708886618999,0.65439672801636,0.6521739130434783,0.6474747474747474,0.6524329692154915,0.6808510638297872,0.6673170731707317,0.6701620591039085
2019-12-18 12:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.6167176350662589,0.6190965092402464,0.6160896130346232,0.6202661207778914,0.6167176350662589,0.6202661207778914,0.6242299794661191,0.6213991769547325,0.6213991769547325,0.6230690010298661,0.6193877551020408,0.6193877551020408,0.6138917262512769,0.623721881390593,0.6268958543983822,0.6242424242424243,0.6295928500496525,0.6499032882011605,0.6448780487804878,0.6510962821734986
2019-12-18 13:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.5229357798165137,0.5205338809034907,0.5213849287169042,0.5250767656090072,0.5229357798165137,0.5250767656090072,0.5256673511293635,0.5277777777777778,0.5277777777777778,0.525231719876416,0.5265306122448979,0.5265306122448979,0.5291113381001021,0.5306748466257669,0.5338725985844287,0.5343434343434343,0.5402184707050646,0.5522243713733076,0.5570731707317074,0.5805529075309819
2019-12-18 14:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.3781855249745158,0.3685831622176591,0.3757637474541752,0.375639713408393,0.3781855249745158,0.375639713408393,0.3737166324435318,0.375514403292181,0.375514403292181,0.3717816683831102,0.3775510204081632,0.3775510204081632,0.3810010214504596,0.3793456032719836,0.3852376137512639,0.3878787878787879,0.3952333664349553,0.3994197292069632,0.4175609756097561,0.4299332697807436
2019-12-18 15:00:00,0.9874890397286727,1.0,0.8655880527911722,1.0,1.0,0.8408014075734977,0.8408014075734977,1.0,0.9442356469080716,1.0,0.8760863621247814,0.8756939620311224,0.8886734784574499,1.0,1.0,1.0,0.9515746127505784,1.0,0.8113411041171064,0.8113411041171064,1.0,1.0,0.924022404838412,0.8447658956919946,0.9387105264257748,0.7765821758887572,0.9515746127505784,0.956225431592808,1.0,1.0,1.0,1.0,1.0,1.0,0.8731558527481666,0.924022404838412,1.0,0.8415829416964101,0.8447658956919946,0.8172075980521959,0.1885830784913353,0.175564681724846,0.1832993890020366,0.1791197543500511,0.1885830784913353,0.1791197543500511,0.1827515400410677,0.1779835390946502,0.1779835390946502,0.180226570545829,0.1887755102040816,0.1887755102040816,0.1848825331971399,0.1860940695296523,0.19211324570273,0.1969696969696969,0.208540218470705,0.206963249516441,0.2263414634146341,0.2383222116301239
